date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
1999-07-30,8.03,9.3,9.11,8.0,58051.0,1.01,12.47,8.256,8.248,7.757,51426.8,68810.1,49662.55,17.24
1999-07-23,7.63,8.48,8.1,7.51,23996.0,0.32,4.11,8.282,8.102,7.679,57637.8,67780.2,48253.1,7.13
1999-07-16,7.96,7.99,7.78,7.46,14952.0,-0.22,-2.75,8.374,7.917,7.621,71897.2,66402.3,48394.2,4.44
1999-07-09,8.4,8.44,8.0,7.61,25000.0,-0.29,-3.5,8.486,7.829,7.544,89309.8,65793.0,47808.15,7.42
1999-07-02,8.9,9.98,8.29,7.88,135135.0,-0.95,-10.28,8.386,7.724,7.453,98645.8,66489.6,46976.25,40.13
1999-06-25,8.65,9.35,9.24,8.6,89106.0,0.68,7.94,8.24,7.662,7.368,86193.4,63421.6,40836.75,26.46
1999-06-18,8.48,8.98,8.56,7.9,95293.0,0.22,2.64,7.922,7.479,7.238,77922.6,56441.3,37269.0,28.3
1999-06-11,7.55,8.7,8.34,7.55,102015.0,0.84,11.2,7.46,7.402,7.137,60907.4,50021.9,33271.45,30.29
1999-06-04,7.5,8.38,7.5,7.25,71680.0,-0.06,-0.79,7.172,7.321,7.104,42276.2,41596.3,28543.25,21.29
1999-05-28,7.82,8.05,7.56,7.1,72873.0,-0.09,-1.18,7.062,7.292,7.119,34333.4,35419.0,25294.5,21.64
1999-05-21,6.25,7.77,7.65,6.1,47752.0,1.4,22.4,7.084,7.266,7.148,40649.8,30515.0,22477.9,14.18
1999-05-14,6.6,6.82,6.25,6.21,10217.0,-0.65,-9.42,7.036,7.255,7.161,34960.0,28726.0,21060.6,3.03
1999-05-07,6.9,7.1,6.9,6.8,8859.0,-0.05,-0.72,7.344,7.325,7.246,39136.4,30386.1,21036.9,2.63
1999-04-30,7.31,7.48,6.95,6.5,31966.0,-0.72,-9.39,7.47,7.258,7.285,40916.4,29823.3,21025.85,9.49
1999-04-23,7.71,8.42,7.67,7.3,104455.0,0.26,3.51,7.522,7.181,7.338,36504.6,27462.9,20461.05,31.02
1999-04-16,7.8,7.85,7.41,7.18,19303.0,-0.38,-4.88,7.448,7.074,7.376,20380.2,18251.9,16298.7,5.73
1999-04-09,7.72,7.95,7.79,7.49,31099.0,0.26,3.45,7.474,6.997,7.43,22492.0,18096.7,16790.9,9.24
1999-04-02,7.2,7.6,7.53,7.2,17759.0,0.32,4.44,7.306,6.871,7.472,21635.8,16521.0,16477.15,5.27
1999-03-26,7.35,7.38,7.21,7.12,9907.0,-0.09,-1.23,7.046,6.886,7.521,18730.2,15490.2,17015.55,2.94
1999-03-19,7.6,7.69,7.3,7.05,23833.0,-0.24,-3.18,6.84,6.945,7.591,18421.2,15170.0,18642.9,7.08
1999-03-12,7.0,7.58,7.54,6.81,29862.0,0.59,8.49,6.7,7.029,7.686,16123.6,14440.8,23399.4,8.87
1999-03-05,6.29,7.09,6.95,6.16,26818.0,0.72,11.56,6.52,7.067,7.762,13701.4,13395.2,24617.55,7.96
1999-02-09,6.1,6.25,6.23,6.06,3231.0,0.05,0.81,6.436,7.166,7.86,11406.2,11687.7,24342.2,0.96
1999-02-05,6.56,6.73,6.18,6.15,8362.0,-0.42,-6.36,6.726,7.312,7.983,12250.2,12228.4,26878.5,2.48
1999-01-29,6.64,6.84,6.6,6.35,12345.0,-0.04,-0.6,7.05,7.495,8.116,11918.8,13459.2,32854.5,3.67
1999-01-22,6.35,6.68,6.64,6.05,17751.0,0.11,1.69,7.358,7.677,8.23,12758.0,14345.5,35137.9,5.27
1999-01-15,7.8,7.8,6.53,6.53,15342.0,-1.15,-14.97,7.614,7.863,8.322,13089.0,15485.1,36433.85,4.56
1999-01-08,7.95,7.95,7.68,7.21,7451.0,-0.12,-1.54,7.896,8.073,8.424,11969.2,16433.3,40081.3,2.21
1998-12-31,8.14,8.15,7.8,7.76,6705.0,-0.34,-4.18,7.898,8.155,8.488,12206.6,18540.9,46643.9,1.99
1998-12-25,7.9,8.25,8.14,7.7,16541.0,0.22,2.78,7.94,8.236,8.534,14999.6,22115.8,52037.6,4.91
1998-12-18,7.98,8.11,7.92,7.5,19406.0,-0.02,-0.25,7.996,8.343,8.501,15933.0,32358.0,52146.6,5.76
1998-12-11,7.85,8.05,7.94,7.7,9743.0,0.25,3.25,8.112,8.456,8.484,17881.2,35839.9,51700.9,2.89
1998-12-04,7.95,8.06,7.69,7.68,8638.0,-0.32,-4.0,8.25,8.554,8.487,20897.4,36996.7,52127.2,2.57
1998-11-27,8.41,8.53,8.01,8.0,20670.0,-0.41,-4.87,8.412,8.654,8.49,24875.2,41528.6,52725.45,6.14
1998-11-20,8.5,8.69,8.42,8.35,21208.0,-0.08,-0.94,8.532,8.737,8.517,29232.0,52249.8,52592.0,6.3
1998-11-13,8.63,8.96,8.5,8.49,29147.0,-0.13,-1.51,8.69,8.782,8.564,48783.0,55930.3,52218.35,8.66
1998-11-06,8.5,8.8,8.63,8.34,24824.0,0.13,1.53,8.8,8.78,8.615,53798.6,57382.6,52323.2,7.37
1998-10-30,8.4,8.88,8.5,8.36,28527.0,-0.11,-1.28,8.858,8.775,8.679,53096.0,63729.3,52744.6,8.47
1998-10-23,9.25,9.42,8.61,8.52,42454.0,-0.6,-6.51,8.896,8.821,8.731,58182.0,74746.9,53103.5,12.61
1998-10-16,9.15,9.9,9.21,9.1,118963.0,0.16,1.77,8.942,8.832,8.796,75267.6,81959.4,53772.95,35.33
1998-10-09,8.96,9.33,9.05,8.3,54225.0,0.13,1.46,8.874,8.659,8.883,63077.6,71935.2,52767.5,16.1
1998-09-30,8.6,9.08,8.92,8.48,21311.0,0.23,2.65,8.76,8.512,8.92,60966.6,67561.9,51887.75,6.33
1998-09-25,8.78,9.43,8.69,8.38,53957.0,-0.15,-1.7,8.692,8.419,8.96,74362.6,67257.7,54276.65,16.02
1998-09-18,8.78,9.95,8.84,8.68,127882.0,-0.03,-0.34,8.746,8.325,9.026,91311.8,63922.3,59682.45,37.98
1998-09-11,8.7,9.08,8.87,8.41,58013.0,0.39,4.6,8.722,8.296,9.03,88651.2,52934.2,57047.35,17.23
1998-09-04,8.45,8.82,8.48,7.8,43670.0,-0.1,-1.17,8.444,8.345,8.983,80792.8,48506.4,57621.85,12.97
1998-08-28,8.94,9.47,8.58,8.45,88291.0,-0.38,-4.24,8.264,8.45,8.962,74157.2,47263.8,58476.5,26.22
1998-08-21,8.7,9.35,8.96,7.76,138703.0,0.24,2.75,8.146,8.582,8.923,60152.8,41759.9,60925.8,41.19
1998-08-14,7.5,8.97,8.72,7.48,114579.0,1.24,16.58,7.904,8.641,8.897,36532.8,31460.1,58120.2,34.03
1998-08-07,7.48,7.97,7.48,7.32,18721.0,-0.1,-1.32,7.87,8.759,8.834,17217.2,25586.5,54471.9,5.56
1998-07-31,7.98,7.98,7.58,7.51,10492.0,-0.41,-5.13,8.246,9.107,8.8,16220.0,33599.8,54355.85,3.12
1998-07-24,7.51,8.0,7.99,7.2,18269.0,0.24,3.1,8.636,9.327,8.756,20370.4,36213.6,54548.95,5.43
1998-07-17,8.55,8.55,7.75,7.55,20603.0,-0.8,-9.36,9.018,9.501,8.698,23367.0,41295.6,54365.75,6.12
1998-07-10,9.45,9.64,8.55,8.22,18001.0,-0.81,-8.65,9.378,9.726,8.66,26387.4,55442.6,54199.55,5.35
1998-07-03,9.55,9.57,9.36,9.0,13735.0,-0.17,-1.78,9.648,9.764,8.587,33955.8,61160.5,54793.85,4.49
1998-06-26,9.98,10.33,9.53,9.3,31244.0,-0.37,-3.74,9.968,9.62,8.484,50979.6,66737.3,56776.6,10.21
1998-06-19,9.12,10.21,9.9,9.08,33252.0,0.35,3.67,10.018,9.473,8.346,52056.8,69689.2,57965.65,10.86
1998-06-12,10.0,10.0,9.55,9.01,35705.0,-0.35,-3.54,9.984,9.263,8.194,59224.2,80091.7,60401.55,11.66
1998-06-05,10.95,10.96,9.9,9.78,55843.0,-1.06,-9.67,10.074,9.152,8.015,84497.8,84780.3,59955.55,18.24
1998-05-29,9.78,11.2,10.96,9.7,98854.0,1.18,12.06,9.88,8.909,7.821,88365.2,83357.3,58013.0,32.29
1998-05-22,9.63,9.99,9.78,9.19,36630.0,0.05,0.51,9.272,8.493,7.571,82495.0,75111.9,55704.6,11.97
1998-05-15,10.0,10.55,9.73,9.58,69089.0,-0.27,-2.7,8.928,8.185,7.357,87321.6,72884.3,54711.2,22.57
1998-05-08,9.1,10.7,10.0,9.1,162073.0,1.07,11.98,8.542,7.895,7.131,100959.2,67435.9,51623.6,52.94
1998-04-30,8.0,9.11,8.93,7.86,75180.0,1.01,12.75,8.23,7.594,6.894,85062.8,52956.5,43751.4,24.56
1998-04-24,8.0,8.85,7.92,7.85,69503.0,-0.14,-1.74,7.938,7.409,6.719,78349.4,48427.2,40400.3,22.7
1998-04-17,7.8,8.37,8.06,7.36,60763.0,0.26,3.33,7.714,7.347,6.59,67728.8,46815.9,37864.7,19.85
1998-04-10,8.69,9.28,7.8,7.6,137277.0,-0.64,-7.58,7.442,7.219,6.469,58447.0,46242.1,36033.85,44.84
1998-04-03,7.5,8.57,8.44,7.2,82591.0,0.97,12.98,7.248,7.124,6.35,33912.6,40711.4,29508.15,26.98
1998-03-27,6.81,7.58,7.47,6.73,41613.0,0.67,9.85,6.958,6.877,6.197,20850.2,35130.8,26022.45,13.59
1998-03-20,6.7,7.2,6.8,6.53,16400.0,0.1,1.49,6.88,6.733,6.098,18505.0,32668.7,24660.8,5.36
1998-03-13,6.76,6.99,6.7,6.44,14354.0,-0.13,-1.9,6.98,6.648,6.038,25903.0,36297.3,24472.8,4.69
1998-03-06,7.0,7.25,6.83,6.75,14605.0,-0.16,-2.29,6.996,6.528,5.98,34037.2,36538.1,24137.75,4.77
1998-02-27,7.02,7.06,6.99,6.58,17279.0,-0.09,-1.27,7.0,6.367,5.902,47510.2,35811.3,23525.9,5.64
1998-02-20,7.3,7.4,7.08,7.0,29887.0,-0.22,-3.01,6.796,6.193,5.822,49411.4,34546.3,23545.95,9.76
1998-02-13,7.0,7.58,7.3,6.7,53390.0,0.52,7.67,6.586,6.029,5.756,46832.4,32373.4,22638.75,17.44
1998-01-23,6.8,7.28,6.78,6.5,55025.0,-0.07,-1.02,6.316,5.833,5.689,46691.6,28913.5,21915.7,17.97
1998-01-16,5.95,6.98,6.85,5.45,81970.0,0.88,14.74,6.06,5.718,5.663,39039.0,25825.6,21273.15,26.78
1998-01-09,6.1,6.16,5.97,5.78,26785.0,-0.06,-0.99,5.734,5.575,5.625,24112.4,18304.9,18460.15,8.75
1997-12-31,6.0,6.3,6.03,5.94,16992.0,0.08,1.34,5.59,5.516,5.606,19681.2,16914.1,17582.8,5.55
1997-12-26,5.67,6.15,5.95,5.6,52686.0,0.45,8.18,5.472,5.462,5.577,17914.4,16652.9,17706.1,17.21
1997-12-19,5.15,5.52,5.5,5.01,16762.0,0.28,5.36,5.35,5.428,5.569,11135.4,12648.3,16097.25,5.48
1997-12-12,5.22,5.54,5.22,5.0,7337.0,-0.03,-0.57,5.376,5.432,5.585,12612.2,11737.4,16117.05,2.4
1997-12-05,5.44,5.44,5.25,5.18,4629.0,-0.19,-3.49,5.416,5.436,5.588,12497.4,11240.5,16389.15,1.51
1997-11-28,5.3,5.58,5.44,5.17,8158.0,0.1,1.87,5.442,5.451,5.591,14147.0,12545.6,16938.25,2.66
1997-11-21,5.8,5.92,5.34,5.3,18791.0,-0.29,-5.15,5.452,5.483,5.575,15391.4,12904.1,17015.6,6.14
1997-11-14,5.46,5.78,5.63,5.36,24146.0,0.21,3.88,5.506,5.545,5.599,14161.2,14917.9,16360.4,7.89
1997-11-07,5.38,5.5,5.42,5.25,6763.0,0.04,0.74,5.488,5.607,5.622,10862.6,16720.7,15797.5,2.21
1997-10-31,5.48,5.69,5.38,5.13,12877.0,-0.11,-2.0,5.456,5.674,5.671,9983.6,18615.4,15835.5,4.21
1997-10-24,5.69,5.69,5.49,5.3,14380.0,-0.12,-2.14,5.46,5.696,5.724,10944.2,18251.5,15812.85,4.7
1997-10-17,5.59,5.61,5.61,5.3,12640.0,0.07,1.26,5.514,5.691,5.769,10416.8,18759.3,16220.55,4.13
1997-10-10,5.25,5.64,5.54,5.1,7653.0,0.28,5.32,5.584,5.71,5.837,15674.6,19546.2,16340.5,2.5
1997-09-30,5.37,5.37,5.26,5.15,2368.0,-0.14,-2.59,5.726,5.737,5.894,22578.8,20496.7,16940.6,0.77
1997-09-26,5.8,5.85,5.4,4.88,17680.0,-0.36,-6.25,5.892,5.739,6.002,27247.2,21537.8,18782.75,5.78
1997-09-19,6.09,6.09,5.76,5.58,11743.0,-0.2,-3.36,5.932,5.731,6.153,25558.8,21330.9,20419.85,3.84
1997-09-12,6.35,6.68,5.96,5.95,38929.0,-0.29,-4.64,5.868,5.667,6.302,27101.8,21127.1,21223.25,12.72
1997-09-05,6.15,6.45,6.25,6.0,42174.0,0.16,2.63,5.836,5.652,6.429,23417.8,17802.9,22958.35,13.78
1997-08-29,5.6,6.14,6.09,5.43,25710.0,0.49,8.75,5.748,5.637,6.577,18414.6,14874.3,26059.4,8.4
1997-08-22,5.6,5.61,5.6,5.33,9238.0,0.16,2.94,5.586,5.667,6.717,15828.4,13055.6,28660.6,3.02
1997-08-15,5.8,6.08,5.44,5.36,19458.0,-0.36,-6.21,5.53,5.751,6.877,17103.0,13374.2,33802.8,6.36
1997-08-08,5.92,5.99,5.8,5.4,20509.0,-0.01,-0.17,5.466,5.847,7.008,15152.4,13681.8,37409.6,6.7
1997-08-01,5.31,5.82,5.81,5.2,17158.0,0.53,10.04,5.468,5.963,7.097,12188.0,13134.8,40420.55,5.6
1997-07-25,5.3,5.59,5.28,5.14,12779.0,-0.04,-0.75,5.526,6.051,7.184,11334.0,13384.5,43500.25,4.17
1997-07-18,5.12,5.44,5.32,5.0,15611.0,0.2,3.91,5.748,6.264,7.285,10282.8,16027.7,46411.65,5.1
1997-07-11,5.89,5.89,5.12,4.88,9705.0,-0.69,-11.88,5.972,6.574,7.379,9645.4,19508.8,48381.1,3.17
1997-07-04,6.08,6.15,5.81,5.55,5687.0,-0.29,-4.75,6.228,6.937,7.49,12211.2,21319.4,53487.45,2.04
1997-06-27,6.81,6.81,6.1,6.06,12888.0,-0.29,-4.54,6.458,7.205,7.507,14081.6,28113.8,54203.9,4.63
1997-06-20,6.5,6.61,6.39,6.35,7523.0,-0.05,-0.78,6.576,7.516,7.504,15435.0,37244.5,54122.75,2.7
1997-06-13,6.54,6.6,6.44,5.95,12424.0,0.04,0.62,6.78,7.767,7.481,21772.6,44265.6,54217.5,4.46
1997-06-06,6.96,7.2,6.4,6.33,22534.0,-0.56,-8.05,7.176,8.003,7.459,29372.2,54231.4,53978.95,8.1
1997-05-30,6.73,7.0,6.96,6.1,15039.0,0.27,4.04,7.646,8.169,7.443,30427.6,61137.4,53980.6,5.4
1997-05-23,7.5,7.75,6.69,6.5,19655.0,-0.72,-9.72,7.952,8.23,7.4,42146.0,67706.3,56572.95,7.06
1997-05-16,8.4,8.99,7.41,7.41,39211.0,-1.01,-11.99,8.456,8.317,7.436,59054.0,73616.0,58883.5,14.09
1997-05-09,8.7,8.96,8.42,8.01,50422.0,-0.33,-3.77,8.754,8.305,7.505,66758.6,76795.6,64731.7,18.12
1997-04-30,8.8,8.9,8.75,8.11,27811.0,0.26,3.06,8.83,8.183,7.439,79090.6,77253.4,63529.35,9.99
1997-04-25,9.47,9.95,8.49,8.41,73631.0,-0.72,-7.82,8.692,8.043,7.321,91847.2,85655.5,63793.1,26.46
1997-04-18,9.12,9.57,9.21,8.9,104195.0,0.31,3.48,8.508,7.809,7.224,93266.6,80294.0,60886.45,37.44
1997-04-11,8.68,9.22,8.9,8.02,77734.0,0.1,1.14,8.178,7.491,7.086,88178.0,71001.0,56466.2,27.93
1997-04-04,8.28,9.47,8.8,8.22,112082.0,0.74,9.18,7.856,7.195,6.963,86832.6,64169.4,56894.05,40.27
1997-03-28,7.5,8.46,8.06,7.5,91594.0,0.49,6.47,7.536,6.914,6.884,75416.2,53726.5,54679.6,32.91
1997-03-21,7.58,8.19,7.57,7.2,80728.0,0.01,0.13,7.394,6.717,6.79,79463.8,46823.8,51627.3,29.01
1997-03-14,7.25,7.95,7.56,7.18,78752.0,0.27,3.7,7.11,6.57,6.723,67321.4,45439.6,48653.3,28.3
1997-03-07,7.3,7.67,7.29,7.0,71007.0,0.09,1.25,6.804,6.554,6.644,53824.0,44151.0,45095.85,25.51
1997-02-28,7.35,7.35,7.2,6.86,55000.0,-0.15,-2.04,6.534,6.704,6.58,41506.2,52667.8,42573.6,19.76
1997-02-21,6.1,7.52,7.35,5.61,111832.0,1.2,19.51,6.292,6.694,6.512,32036.8,49805.3,40191.55,40.18
1997-01-31,6.1,6.28,6.15,5.98,20016.0,0.12,1.99,6.04,6.598,6.438,14183.8,41930.7,35129.7,7.19
1997-01-24,5.94,6.1,6.03,5.89,11265.0,0.09,1.51,6.03,6.638,6.42,23557.8,41478.9,34757.15,4.05
1997-01-17,5.95,6.15,5.94,5.82,9418.0,-0.05,-0.83,6.304,6.68,6.416,34478.0,41931.4,34811.85,3.38
1997-01-10,5.8,6.0,5.99,5.7,7653.0,-0.1,-1.64,6.874,6.731,6.42,63829.4,49618.7,34946.35,2.75
1996-12-27,6.28,6.3,6.09,5.62,22567.0,-0.01,-0.16,7.096,6.854,6.446,67573.8,55632.7,36542.1,8.11
1996-12-20,6.66,7.0,6.1,5.88,66886.0,-1.3,-17.57,7.156,6.863,6.472,69677.6,56430.8,37499.15,24.03
1996-12-13,8.98,9.08,7.4,7.3,65866.0,-1.39,-15.81,7.246,6.875,6.477,59400.0,51867.0,35057.4,23.67
1996-12-06,7.3,9.2,8.79,7.29,156175.0,1.69,23.8,7.056,6.733,6.417,49384.8,46040.7,33809.4,56.12
1996-11-29,6.4,7.15,7.1,6.28,26375.0,0.71,11.11,6.588,6.455,6.326,35408.0,32479.4,27511.7,9.48
1996-11-22,6.5,7.35,6.39,6.22,33086.0,-0.16,-2.44,6.612,6.33,6.251,43691.6,30577.8,26831.2,11.89
1996-11-15,6.45,6.78,6.55,6.4,15498.0,0.1,1.55,6.57,6.277,6.222,43184.0,28328.7,25849.75,5.57
1996-11-08,6.45,6.7,6.45,6.28,15790.0,0.0,0.0,6.504,6.202,6.267,44334.0,28035.4,25597.45,5.67
1996-11-01,7.0,7.99,6.45,6.26,86291.0,-0.77,-10.66,6.41,6.152,6.316,42696.6,27692.3,25642.95,31.01
1996-10-25,6.2,7.38,7.22,6.18,67793.0,1.04,16.83,6.322,6.109,6.355,29550.8,20274.0,22226.9,24.36
1996-10-18,6.31,6.56,6.18,6.13,30548.0,-0.04,-0.64,6.048,6.037,6.359,17464.0,17451.5,19420.45,10.98
1996-10-11,6.06,6.32,6.22,5.9,21248.0,0.24,4.01,5.984,6.08,6.394,13473.4,18567.5,18052.05,7.63
1996-10-04,6.2,6.27,5.98,5.8,7603.0,-0.03,-0.5,5.9,6.078,6.424,11736.8,18247.8,17557.65,2.73
1996-09-27,5.89,6.29,6.01,5.8,20562.0,0.16,2.73,5.894,6.1,6.508,12688.0,21578.1,17549.05,7.39
1996-09-20,5.86,5.94,5.85,5.52,7359.0,-0.01,-0.17,5.896,6.196,6.57,10997.2,22544.0,16890.95,2.64
1996-09-13,5.75,5.98,5.86,5.51,10595.0,0.06,1.03,6.026,6.171,6.635,17439.0,23084.6,17757.55,3.81
1996-09-06,5.99,6.19,5.8,5.58,12565.0,-0.15,-2.52,6.176,6.167,6.747,23661.6,23370.8,18870.75,4.51
1996-08-30,5.98,5.98,5.95,5.5,12359.0,-0.07,-1.16,6.256,6.331,6.825,24758.8,23159.5,18935.45,4.44
1996-08-23,6.5,6.65,6.02,5.92,12108.0,-0.48,-7.38,6.306,6.48,6.872,30468.2,23593.6,19109.05,4.35
1996-08-16,6.8,7.1,6.5,6.26,39568.0,-0.11,-1.66,6.496,6.6,6.915,34090.8,24179.8,19358.85,14.22
1996-08-09,6.24,6.9,6.61,6.2,41708.0,0.41,6.61,6.316,6.68,6.894,28730.2,21389.4,17473.0,14.99
1996-08-02,6.2,6.79,6.2,6.05,18051.0,0.0,0.0,6.158,6.707,6.87,23080.0,17536.6,15458.2,6.49
1996-07-26,7.0,7.19,6.2,6.15,40906.0,-0.77,-11.05,6.406,6.77,6.862,21560.2,16867.5,14659.65,14.7
1996-07-19,5.6,6.97,6.97,5.5,30221.0,1.37,24.46,6.654,6.915,6.866,16719.0,13520.0,13051.5,10.86
1996-07-12,5.8,5.98,5.6,5.5,12765.0,-0.22,-3.78,6.704,6.943,6.823,14268.8,11237.9,11662.25,4.59
1996-07-05,7.2,7.34,5.82,5.6,13457.0,-1.62,-21.77,7.044,7.099,6.831,14048.6,12430.5,11083.45,4.84
1996-06-28,7.8,7.8,7.44,7.39,10452.0,0.0,0.0,7.256,7.327,6.832,11993.2,14370.7,10480.95,4.32
1996-06-21,7.0,7.87,7.44,7.0,16700.0,0.22,3.05,7.134,7.318,6.749,12174.8,14711.4,10048.3,6.9
1996-06-14,7.18,7.48,7.22,7.0,17970.0,-0.08,-1.1,7.176,7.264,6.667,10321.0,14624.5,9301.95,7.43
1996-06-07,6.75,7.35,7.3,6.67,11664.0,0.42,6.11,7.182,7.23,6.608,8207.0,14537.9,8516.4,4.82
1996-05-31,6.75,7.2,6.88,6.65,3180.0,0.05,0.73,7.154,7.108,6.548,10812.4,13556.6,8031.75,1.31
1996-05-24,7.86,7.9,6.83,6.7,11360.0,-0.82,-10.72,7.398,7.032,6.519,16748.2,13379.8,8020.55,4.69
1996-05-17,7.38,7.7,7.65,7.2,7431.0,0.4,5.52,7.502,6.954,6.523,17248.0,12451.8,7586.5,3.07
1996-05-10,7.1,7.48,7.25,7.1,7400.0,0.09,1.26,7.352,6.817,6.497,18928.0,12583.0,7402.5,3.06
1996-05-03,8.3,8.7,7.16,7.15,24691.0,-0.94,-11.61,7.278,6.702,6.502,20868.8,12086.6,7116.0,10.2
1996-04-26,7.2,8.8,8.1,6.9,32859.0,0.75,10.2,7.062,6.562,6.511,16300.8,9736.4,5983.8,13.58
1996-04-19,6.86,7.36,7.35,6.75,13859.0,0.45,6.52,6.666,6.336,6.477,10011.4,6591.2,4433.9,5.73
1996-04-12,6.85,7.04,6.9,6.68,15831.0,0.02,0.29,6.406,6.179,6.485,7655.6,5385.2,3898.45,6.54
1996-04-05,6.3,6.95,6.88,6.15,17104.0,0.8,13.16,6.282,6.069,6.522,6238.0,3979.4,3357.1,7.07
1996-03-29,6.15,6.2,6.08,5.98,1851.0,-0.04,-0.65,6.126,5.986,6.571,3304.4,2494.9,2754.1,0.76
1996-03-22,6.06,6.25,6.12,6.05,1412.0,0.07,1.16,6.062,5.988,6.651,3172.0,2506.9,3689.95,0.58
1996-03-15,6.3,6.31,6.05,6.0,2080.0,-0.23,-3.66,6.006,6.006,6.74,3171.0,2661.3,4054.45,0.86
1996-03-08,6.38,6.75,6.28,6.0,8743.0,0.18,2.95,5.952,6.092,6.805,3114.8,2721.2,4364.0,3.61
1996-02-16,5.76,6.15,6.1,5.51,2436.0,0.34,5.9,5.856,6.176,6.871,1720.8,2222.0,4004.9,1.01
1996-02-09,5.86,5.86,5.76,5.6,1189.0,-0.08,-1.37,5.846,6.301,6.951,1685.4,2145.4,4118.55,0.49
1996-02-02,5.96,5.96,5.84,5.7,1407.0,0.06,1.04,5.914,6.46,7.055,1841.8,2231.2,4304.75,0.58
1996-01-26,5.75,6.07,5.78,5.65,1799.0,-0.02,-0.34,6.006,6.618,7.168,2151.6,2276.6,4592.05,0.74
1996-01-19,6.0,6.15,5.8,5.7,1773.0,-0.25,-4.13,6.232,6.79,7.297,2327.6,2411.7,4906.55,0.73
1996-01-12,6.02,6.36,6.05,5.99,2259.0,-0.05,-0.82,6.496,6.975,7.42,2723.2,2734.8,5091.65,0.93
1996-01-05,6.27,6.85,6.1,6.1,1971.0,-0.2,-3.17,6.756,7.155,7.538,2605.4,3013.3,5334.5,0.81
1995-12-29,6.77,6.82,6.3,6.21,2956.0,-0.61,-8.83,7.006,7.313,7.677,2620.6,4873.0,7855.5,1.22
1995-12-22,6.98,7.15,6.91,6.91,2679.0,-0.21,-2.95,7.23,7.473,7.795,2401.6,5447.6,8419.55,1.11
1995-12-15,7.35,7.6,7.12,6.93,3751.0,-0.23,-3.13,7.348,7.517,7.88,2495.8,6006.8,9158.3,1.55
1995-12-08,7.34,7.53,7.35,7.25,1670.0,0.0,0.0,7.454,7.566,7.945,2746.4,5787.8,9865.95,0.69
1995-12-01,7.48,7.6,7.35,7.24,2047.0,-0.07,-0.94,7.554,7.601,8.014,3421.2,6091.7,11968.7,0.85
1995-11-24,7.47,7.65,7.42,7.35,1861.0,-0.08,-1.07,7.62,7.65,8.056,7125.4,6378.3,12277.5,0.77
1995-11-17,7.57,7.58,7.5,7.4,3150.0,-0.15,-1.96,7.716,7.717,8.113,8493.6,6907.5,12813.8,1.3
1995-11-10,7.75,7.95,7.65,7.48,5004.0,-0.2,-2.55,7.686,7.804,8.143,9517.8,7401.4,13104.1,2.07
1995-11-03,7.75,7.88,7.85,7.45,5044.0,0.17,2.21,7.678,7.865,8.183,8829.2,7448.5,13647.35,2.08
1995-10-27,8.0,8.9,7.68,7.65,20568.0,-0.22,-2.79,7.648,7.921,8.208,8762.2,7655.7,14513.0,8.5
1995-10-20,7.45,8.1,7.9,7.25,8702.0,0.55,7.48,7.68,8.041,8.285,5631.2,10838.0,14681.05,3.6
1995-10-13,7.51,7.68,7.35,7.18,8271.0,-0.26,-3.42,7.718,8.116,8.429,5321.4,11391.5,16216.65,3.42
1995-10-06,7.8,7.88,7.61,7.55,1561.0,-0.09,-1.17,7.922,8.243,8.564,5285.0,12309.8,20731.55,0.65
1995-09-29,7.8,7.97,7.7,7.4,4709.0,-0.14,-1.79,8.052,8.323,8.807,6067.8,13944.1,24831.3,1.95
1995-09-22,8.08,8.22,7.84,7.75,4913.0,-0.25,-3.09,8.194,8.426,8.832,6549.2,17845.7,24827.8,2.03
1995-09-15,8.35,8.69,8.09,8.05,7153.0,-0.28,-3.35,8.402,8.462,8.837,16044.8,18176.7,24720.3,2.96
1995-09-08,8.3,8.71,8.37,8.1,8089.0,0.11,1.33,8.514,8.508,8.836,17461.6,18720.1,24769.3,3.34
1995-09-01,8.4,8.49,8.26,8.16,5475.0,-0.15,-1.78,8.564,8.482,8.862,19334.6,18806.8,24748.65,2.26
1995-08-25,8.8,8.95,8.41,8.4,7116.0,-0.47,-5.29,8.594,8.5,8.894,21820.4,19846.2,25020.6,2.94
1995-08-18,8.66,9.6,8.88,8.6,52391.0,0.23,2.66,8.658,8.494,8.937,29142.2,21370.3,26088.8,21.65
1995-08-11,8.62,8.83,8.65,8.45,14237.0,0.03,0.35,8.522,8.528,8.956,20308.6,18524.1,24597.55,5.88
1995-08-04,8.5,9.13,8.62,8.35,17454.0,0.21,2.5,8.502,8.741,8.974,19978.6,21041.8,24962.45,7.21
1995-07-28,8.8,8.9,8.41,8.37,17904.0,-0.32,-3.67,8.4,8.884,8.978,18279.0,29153.3,24677.45,7.4
1995-07-21,8.18,9.27,8.73,8.1,43725.0,0.53,6.46,8.406,9.291,8.985,17872.0,35718.5,26246.3,18.07
1995-07-14,8.55,8.6,8.2,8.09,8223.0,-0.35,-4.09,8.33,9.238,8.971,13598.4,31809.9,25023.05,3.4
1995-07-07,7.97,8.59,8.55,7.86,12587.0,0.44,5.42,8.534,9.211,8.961,16739.6,31263.9,25692.05,5.2
