,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,pred
460,2007-05-10,8.99,9.3,9.08,8.66,111078.0,-0.01,-0.11,8.272,7.27,5.3229999999999995,140276.2,143594.0,107980.95,22.75,14.64
461,2007-04-27,8.8,9.6,9.09,8.4,141398.0,0.13,1.45,7.79,6.857,5.007,148640.0,134411.3,105757.65,28.96,9.08
462,2007-04-20,7.56,9.13,8.96,7.45,182972.0,1.45,19.31,7.412000000000001,6.356,4.692,149214.2,126028.6,101099.1,37.47,9.09
463,2007-04-13,6.7,7.57,7.51,6.41,180316.0,0.79,11.76,6.874,5.827000000000001,4.385,148173.4,119719.1,94257.45,36.93,8.96
464,2007-04-06,6.67,6.97,6.72,6.56,85617.0,0.05,0.75,6.63,5.425,4.14,130541.2,113514.3,86821.65,17.53,7.51
465,2007-03-30,7.0,7.17,6.67,6.49,152897.0,-0.53,-7.36,6.268,5.088,3.9410000000000003,146911.8,119017.7,84120.15,31.31,6.72
466,2007-03-23,6.35,7.44,7.2,6.03,144269.0,0.93,14.83,5.9239999999999995,4.737,3.755,120182.6,114171.2,78670.95,29.55,6.67
467,2007-03-16,6.45,6.8,6.27,6.1,177768.0,-0.02,-0.32,5.3,4.285,3.543,102843.0,101142.8,77682.55,36.41,7.2
468,2007-03-09,4.88,6.29,6.29,4.88,92155.0,1.38,28.11,4.78,3.927,3.427,91264.8,88384.8,71248.4,18.87,6.27
469,2007-03-02,5.2,5.5,4.91,4.7,167470.0,-0.04,-0.81,4.22,3.59,3.3089999999999997,96487.4,86457.9,69562.15,34.3,6.29
470,2007-02-16,4.28,4.95,4.95,4.28,19251.0,0.87,21.32,3.908,3.3760000000000003,3.236,91123.6,72367.9,63534.8,3.94,4.91
471,2007-02-09,3.7,4.08,4.08,3.6,57571.0,0.41,11.17,3.55,3.156,3.153,108159.8,77104.0,63944.9,11.79,4.95
472,2007-02-02,3.46,4.08,3.67,3.46,119877.0,0.18,5.16,3.27,3.028,3.1239999999999997,99442.6,76169.6,62956.95,24.55,4.08
473,2007-01-26,3.35,3.78,3.49,3.32,118268.0,0.14,4.18,3.074,2.943,3.1039999999999996,85504.8,68795.8,57760.0,24.22,3.67
474,2007-01-19,3.32,3.49,3.35,3.16,140651.0,0.19,6.01,2.96,2.855,3.094,76428.4,60129.0,52742.1,28.81,3.49
475,2007-01-12,2.69,3.16,3.16,2.67,104432.0,0.48,17.91,2.844,2.7939999999999996,3.092,53612.2,49222.6,47117.95,21.39,3.35
476,2007-01-05,2.69,2.79,2.68,2.6,13985.0,-0.01,-0.37,2.762,2.772,3.094,46048.2,43170.7,42533.1,2.86,3.16
477,2006-12-29,2.92,2.99,2.69,2.66,50188.0,-0.23,-7.88,2.786,2.8,3.115,52896.6,54222.3,42223.9,10.28,2.68
478,2006-12-22,2.78,2.93,2.92,2.71,72886.0,0.15,5.42,2.812,2.926,3.134,52086.8,54112.0,40021.1,14.93,2.69
479,2006-12-15,2.75,2.84,2.77,2.7,26570.0,0.02,0.73,2.75,3.028,3.148,43829.6,52666.4,36825.2,5.44,2.92
480,2006-12-08,2.81,2.92,2.75,2.74,66612.0,-0.05,-1.79,2.7439999999999998,3.095,3.1710000000000003,44833.0,54701.7,36052.5,13.64,2.77
481,2006-12-01,2.75,2.93,2.8,2.71,48227.0,-0.02,-0.71,2.782,3.1489999999999996,3.1910000000000003,40293.2,50785.8,33595.0,9.88,2.75
482,2006-11-24,2.61,2.82,2.82,2.47,46139.0,0.21,8.05,2.8139999999999996,3.22,3.213,55548.0,49744.3,32595.7,9.45,2.8
483,2006-11-17,2.72,2.76,2.61,2.47,31600.0,-0.13,-4.75,3.04,3.264,3.2310000000000003,56137.2,46724.2,30627.0,6.47,2.82
484,2006-11-10,2.9,2.95,2.74,2.71,31587.0,-0.2,-6.8,3.306,3.333,3.26,61503.2,45355.2,30015.7,6.47,2.61
485,2006-11-03,2.92,3.0,2.94,2.81,43913.0,-0.02,-0.68,3.446,3.389,3.28,64570.4,45013.3,29463.3,8.99,2.74
486,2006-10-27,4.15,4.7,2.96,2.96,124501.0,-0.99,-25.06,3.516,3.4160000000000004,3.2889999999999997,61278.4,41895.5,27696.25,25.5,2.94
487,2006-05-26,4.14,4.14,3.95,3.73,49085.0,0.01,0.25,3.6260000000000003,3.43,3.292,43940.6,30225.5,22027.45,14.58,2.96
488,2006-05-19,3.45,3.94,3.94,3.38,58430.0,0.5,14.54,3.488,3.342,3.242,37311.2,25930.2,19953.65,17.35,3.95
489,2006-05-12,3.25,3.6,3.44,3.22,46923.0,0.15,4.56,3.36,3.2680000000000002,3.1919999999999997,29207.2,20984.0,17269.7,13.93,3.94
490,2006-04-28,3.58,3.58,3.29,3.2,27453.0,-0.22,-6.27,3.332,3.2460000000000004,3.1660000000000004,25456.2,17403.3,15221.95,8.15,3.44
491,2006-04-21,3.27,3.59,3.51,3.21,37812.0,0.25,7.67,3.3160000000000003,3.233,3.15,22512.6,16404.2,14335.35,11.23,3.29
492,2006-04-14,3.3,3.38,3.26,3.2,15938.0,-0.04,-1.21,3.234,3.2060000000000004,3.1289999999999996,16510.4,15447.1,12866.75,4.73,3.51
493,2006-04-07,3.25,3.3,3.3,3.18,17910.0,0.0,0.0,3.196,3.198,3.1239999999999997,14549.2,14529.8,13420.75,5.32,3.26
494,2006-03-31,3.23,3.4,3.3,3.18,28168.0,0.09,2.8,3.176,3.1860000000000004,3.109,12760.8,14676.2,12850.35,8.36,3.3
495,2006-03-24,3.1,3.21,3.21,3.05,12735.0,0.11,3.55,3.16,3.1710000000000003,3.095,9350.4,13913.3,12215.15,3.78,3.3
496,2006-03-17,3.1,3.22,3.1,3.03,7801.0,0.03,0.98,3.15,3.162,3.069,10295.8,13497.0,12151.0,2.32,3.21
497,2006-03-10,3.2,3.22,3.07,3.0,6132.0,-0.13,-4.06,3.178,3.154,3.0660000000000003,14383.8,13829.4,12234.65,1.82,3.1
498,2006-03-03,3.22,3.24,3.2,3.13,8968.0,-0.02,-0.62,3.2,3.142,3.06,14510.4,13977.1,12759.05,2.66,3.07
499,2006-02-24,3.14,3.25,3.22,3.12,11116.0,0.06,1.9,3.196,3.115,3.0589999999999997,16591.6,13555.4,13170.95,3.3,3.2
500,2006-02-17,3.25,3.4,3.16,3.16,17462.0,-0.08,-2.47,3.182,3.085,3.0580000000000003,18476.2,13040.6,15265.55,5.19,3.22
501,2006-02-10,3.22,3.37,3.24,3.19,28241.0,0.06,1.89,3.174,3.0669999999999997,3.068,16698.2,12266.5,15799.85,8.39,3.16
502,2006-01-25,3.13,3.25,3.18,3.13,6765.0,0.0,0.0,3.13,3.052,3.0660000000000003,13275.0,10286.4,16101.65,2.01,3.24
503,2006-01-20,3.14,3.31,3.18,3.12,19374.0,0.03,0.95,3.0839999999999996,3.049,3.0660000000000003,13443.8,12311.7,18688.55,5.75,3.18
504,2006-01-13,3.19,3.28,3.15,3.1,20539.0,0.03,0.96,3.034,3.031,3.083,10519.2,11024.5,21010.9,6.1,3.18
505,2006-01-06,3.08,3.12,3.12,2.95,8572.0,0.1,3.31,2.988,3.0189999999999997,3.08,7605.0,10517.0,22579.5,2.55,3.15
506,2005-12-30,2.96,3.05,3.02,2.91,11125.0,0.07,2.37,2.96,2.9760000000000004,3.072,7834.8,10805.0,25055.4,3.3,3.12
507,2005-12-23,2.91,3.0,2.95,2.87,7609.0,0.02,0.68,2.9739999999999998,2.977,3.0439999999999996,7297.8,10639.9,25860.45,2.26,3.02
508,2005-12-16,2.88,3.01,2.93,2.87,4751.0,0.01,0.34,3.014,2.977,3.02,11179.6,11541.0,26591.1,1.41,2.95
509,2005-12-09,2.96,2.96,2.92,2.79,5968.0,-0.06,-2.01,3.028,3.002,2.984,11529.8,12786.5,26746.45,1.77,2.93
510,2005-12-02,3.07,3.18,2.98,2.97,9721.0,-0.11,-3.56,3.05,3.031,2.947,13429.0,17490.5,26663.35,2.89,2.92
511,2005-11-25,3.14,3.16,3.09,3.01,8440.0,-0.06,-1.91,2.992,3.068,2.912,13775.2,19333.2,26322.9,2.51,2.98
512,2005-11-18,3.0,3.34,3.15,2.99,27018.0,0.15,5.0,2.98,3.0789999999999997,2.878,13982.0,21916.9,26196.3,8.02,3.09
513,2005-11-11,3.08,3.08,3.0,2.9,6502.0,-0.03,-0.99,2.94,3.083,2.85,11902.4,25065.4,25259.3,1.93,3.15
514,2005-11-04,2.68,3.04,3.03,2.68,15464.0,0.34,12.64,2.9760000000000004,3.134,2.8289999999999997,14043.2,30997.3,25727.15,4.59,3.0
515,2005-10-28,3.01,3.08,2.69,2.67,11452.0,-0.34,-11.22,3.012,3.141,2.807,21552.0,34642.0,26024.65,3.4,3.03
516,2005-10-21,2.95,3.1,3.03,2.95,9474.0,0.08,2.71,3.1439999999999997,3.168,2.792,24891.2,39305.8,25936.95,2.81,2.69
517,2005-10-14,3.2,3.23,2.95,2.94,16620.0,-0.23,-7.23,3.178,3.11,2.763,29851.8,41081.0,26160.9,4.94,3.03
518,2005-09-30,3.2,3.35,3.18,3.13,17206.0,-0.03,-0.94,3.2260000000000004,3.063,2.736,38228.4,41641.2,25647.5,5.11,2.95
519,2005-09-23,3.37,3.68,3.21,3.11,53008.0,-0.14,-4.18,3.292,2.966,2.698,47951.4,40706.4,25691.0,15.74,3.18
520,2005-09-16,3.19,3.38,3.35,3.13,28148.0,0.15,4.69,3.27,2.863,2.668,47732.0,35836.2,23603.3,8.36,3.21
521,2005-09-09,3.18,3.39,3.2,3.1,34277.0,0.01,0.31,3.1919999999999997,2.7560000000000002,2.639,53720.4,33312.6,23641.4,10.18,3.35
522,2005-09-02,3.68,3.69,3.19,3.02,58503.0,-0.32,-9.12,3.042,2.676,2.627,52310.2,30475.7,22783.05,17.37,3.2
523,2005-08-26,2.95,3.51,3.51,2.95,65821.0,0.41,13.23,2.9,2.617,2.61,45054.0,25453.2,20312.1,19.55,3.19
524,2005-08-19,3.11,3.6,3.1,3.1,51911.0,0.14,4.73,2.64,2.523,2.577,33461.4,20457.0,17820.65,15.42,3.51
525,2005-08-12,2.45,2.96,2.96,2.42,58090.0,0.51,20.82,2.456,2.4730000000000003,2.5639999999999996,23940.4,17407.3,15855.45,17.25,3.1
526,2005-08-05,2.54,2.55,2.45,2.35,27226.0,-0.03,-1.21,2.32,2.415,2.571,12904.8,12568.1,13922.4,8.09,2.96
527,2005-07-29,2.2,2.48,2.48,2.16,22222.0,0.27,12.22,2.31,2.416,2.6060000000000003,8641.2,11240.8,13205.4,6.6,2.45
528,2005-07-22,2.14,2.25,2.21,2.03,7858.0,0.03,1.38,2.334,2.408,2.636,5852.4,9653.8,12508.9,2.33,2.48
529,2005-07-15,2.34,2.34,2.18,2.09,4306.0,-0.1,-4.39,2.406,2.4290000000000003,2.6839999999999997,7452.6,10675.6,12793.1,1.28,2.21
530,2005-07-08,2.44,2.44,2.28,2.25,2912.0,-0.12,-5.0,2.49,2.4730000000000003,2.725,10874.2,11370.4,12687.9,0.86,2.18
531,2005-07-01,2.64,2.68,2.4,2.39,5908.0,-0.2,-7.69,2.51,2.521,2.759,12231.4,13970.2,12815.05,1.75,2.28
532,2005-06-24,2.55,2.74,2.6,2.53,8278.0,0.03,1.17,2.522,2.577,2.786,13840.4,15090.4,12846.1,2.46,2.4
533,2005-06-17,2.6,2.68,2.57,2.5,15859.0,-0.03,-1.15,2.4819999999999998,2.603,2.813,13455.2,15171.0,12831.3,4.71,2.6
534,2005-06-10,2.38,2.64,2.6,2.37,21414.0,0.22,9.24,2.452,2.6310000000000002,2.8360000000000003,13898.6,15184.3,12228.1,6.36,2.57
535,2005-06-03,2.55,2.56,2.38,2.37,9698.0,-0.08,-3.25,2.456,2.655,2.8569999999999998,11866.6,14303.6,11270.35,2.88,2.6
536,2005-05-27,2.41,2.46,2.46,2.25,13953.0,0.06,2.5,2.532,2.7260000000000004,2.885,15709.0,15276.7,11000.55,4.14,2.38
537,2005-05-20,2.39,2.5,2.4,2.31,6352.0,-0.02,-0.83,2.6319999999999997,2.795,2.9189999999999996,16340.4,15170.0,10445.55,1.89,2.46
538,2005-05-13,2.57,2.61,2.42,2.3,18076.0,-0.2,-7.63,2.7239999999999998,2.864,2.9530000000000003,16886.8,15364.0,10364.25,5.37,2.4
539,2005-04-29,2.65,2.7,2.62,2.53,11254.0,-0.14,-5.07,2.81,2.9389999999999996,2.9939999999999998,16470.0,14910.6,10204.65,3.34,2.42
540,2005-04-22,3.05,3.12,2.76,2.76,28910.0,-0.2,-6.76,2.8539999999999996,2.977,3.036,16740.6,14005.4,10380.85,8.59,2.62
541,2005-04-15,2.86,2.96,2.96,2.82,17110.0,0.1,3.5,2.92,2.9960000000000004,3.0589999999999997,14844.4,11659.9,10074.65,5.08,2.76
542,2005-04-08,2.88,2.88,2.86,2.74,9084.0,0.01,0.35,2.958,2.995,3.0789999999999997,13999.6,10601.8,10844.35,2.7,2.96
543,2005-04-01,2.83,2.96,2.85,2.7,15992.0,0.01,0.35,3.0039999999999996,3.022,3.089,13841.2,10491.6,10871.1,4.75,2.86
544,2005-03-25,3.01,3.05,2.84,2.7,12607.0,-0.25,-8.09,3.068,3.04,3.095,13351.2,9271.9,10598.4,3.74,2.85
545,2005-03-18,3.11,3.23,3.09,2.97,19429.0,-0.06,-1.91,3.1,3.0580000000000003,3.0980000000000003,11270.2,8237.1,10784.75,5.77,2.84
546,2005-03-11,3.1,3.19,3.15,3.03,12886.0,0.06,1.94,3.072,3.0439999999999996,3.0839999999999996,8475.4,6724.4,10454.0,3.83,3.09
547,2005-03-04,3.17,3.21,3.09,3.06,8292.0,-0.08,-2.52,3.032,3.042,3.09,7204.0,5721.1,10342.4,2.46,3.15
548,2005-02-25,2.98,3.18,3.17,2.98,13542.0,0.17,5.67,3.04,3.042,3.1189999999999998,7142.0,5364.5,10251.5,4.02,3.09
549,2005-02-18,2.95,3.03,3.0,2.95,2202.0,0.05,1.7,3.012,3.048,3.1489999999999996,5192.6,5498.7,10598.2,0.65,3.17
550,2005-02-04,2.93,2.99,2.95,2.82,5455.0,0.0,0.0,3.016,3.094,3.195,5204.0,6756.3,11063.8,1.62,3.0
551,2005-01-28,3.19,3.23,2.95,2.95,6529.0,-0.18,-5.75,3.016,3.122,3.225,4973.4,8489.4,10986.25,1.94,2.95
552,2005-01-21,3.05,3.19,3.13,2.95,7982.0,0.1,3.3,3.052,3.1630000000000003,3.259,4238.2,11086.9,10909.25,2.37,2.95
553,2005-01-14,3.0,3.1,3.03,2.91,3795.0,0.01,0.33,3.0439999999999996,3.155,3.275,3587.0,11250.6,10706.45,1.13,3.13
554,2005-01-07,2.85,3.06,3.02,2.85,2259.0,0.07,2.37,3.0839999999999996,3.1489999999999996,3.298,5804.8,11924.9,10726.1,0.67,3.03
555,2004-12-31,3.1,3.17,2.95,2.94,4302.0,-0.18,-5.75,3.1719999999999997,3.138,3.335,8308.6,13332.4,10720.6,1.28,3.02
556,2004-12-23,3.09,3.19,3.13,3.03,2853.0,0.04,1.29,3.228,3.123,3.383,12005.4,14183.6,10757.9,0.85,2.95
557,2004-12-17,3.17,3.22,3.09,3.06,4726.0,-0.14,-4.33,3.2739999999999996,3.137,3.424,17935.6,14963.7,10866.75,1.4,3.13
558,2004-12-10,3.5,3.5,3.23,3.2,14884.0,-0.23,-6.65,3.266,3.195,3.4730000000000003,18914.2,15138.5,11086.65,4.42,3.09
559,2004-12-03,3.23,3.48,3.46,3.18,14778.0,0.23,7.12,3.214,3.25,3.516,18045.0,15697.7,10726.9,4.39,3.23
560,2004-11-26,3.3,3.53,3.23,3.12,22786.0,-0.13,-3.87,3.1039999999999996,3.295,3.551,18356.2,15371.3,10153.7,6.77,3.46
561,2004-11-19,3.1,3.46,3.36,3.05,32504.0,0.31,10.16,3.0180000000000002,3.3280000000000003,3.6010000000000004,16361.8,13483.1,9215.45,9.65,3.23
562,2004-11-12,2.97,3.15,3.05,2.92,9619.0,0.08,2.69,3.0,3.355,3.657,11991.8,10731.6,7757.75,2.86,3.36
563,2004-11-05,2.91,3.09,2.97,2.91,10538.0,0.06,2.06,3.1239999999999997,3.395,3.7239999999999998,11362.8,10162.3,7554.8,3.13,3.05
564,2004-10-29,2.8,3.09,2.91,2.79,16334.0,0.11,3.93,3.286,3.447,3.792,13350.4,9527.3,7248.75,4.85,2.97
565,2004-10-22,3.28,3.29,2.8,2.77,12814.0,-0.47,-14.37,3.486,3.532,3.8939999999999997,12386.4,8108.8,6755.15,3.81,2.91
566,2004-10-15,3.63,3.68,3.27,3.17,10654.0,-0.4,-10.9,3.638,3.6430000000000002,3.9989999999999997,10604.4,7332.2,6374.6,3.16,2.8
567,2004-10-08,3.77,3.84,3.67,3.42,6474.0,-0.11,-2.91,3.71,3.7110000000000003,4.088,9471.4,6769.8,6088.05,1.92,3.27
568,2004-09-24,3.95,4.09,3.78,3.76,20476.0,-0.13,-3.33,3.6660000000000004,3.7510000000000003,4.1530000000000005,8961.8,7034.8,6013.1,6.08,3.67
569,2004-09-17,3.58,3.93,3.91,3.53,11514.0,0.35,9.83,3.608,3.781,4.217,5704.2,5756.1,5502.1,3.42,3.78
570,2004-09-10,3.6,3.71,3.56,3.51,3904.0,-0.07,-1.93,3.5780000000000003,3.806,4.29,3831.2,4936.1,5457.95,1.16,3.91
571,2004-09-03,3.45,3.68,3.63,3.45,4989.0,0.18,5.22,3.648,3.8739999999999997,4.387,4060.0,4947.8,5926.85,1.48,3.56
572,2004-08-27,3.42,3.65,3.45,3.34,3926.0,-0.04,-1.15,3.7119999999999997,3.958,4.495,4068.2,4783.9,7398.05,1.17,3.63
573,2004-08-20,3.76,3.76,3.49,3.4,4188.0,-0.27,-7.18,3.8360000000000003,4.052,4.62,5107.8,4947.3,8392.95,1.24,3.45
574,2004-08-13,3.91,3.97,3.76,3.73,2149.0,-0.15,-3.84,3.9539999999999997,4.137,4.735,5808.0,4970.2,10395.25,0.64,3.49
575,2004-08-06,3.81,4.0,3.91,3.71,5048.0,-0.04,-1.01,4.034,4.256,4.829,6041.0,5401.5,11075.4,1.5,3.76
576,2004-07-30,4.07,4.1,3.95,3.83,5030.0,-0.12,-2.95,4.1,4.355,4.921,5835.6,5417.0,12302.5,1.49,3.91
577,2004-07-23,4.24,4.28,4.07,4.0,9124.0,-0.01,-0.24,4.204,4.465,5.002,5499.6,5406.3,12564.25,2.71,3.95
578,2004-07-16,4.11,4.15,4.08,3.9,7689.0,-0.08,-1.92,4.268,4.555,5.077,4786.8,4991.4,13410.75,2.28,4.07
579,2004-07-09,4.23,4.3,4.16,4.11,3314.0,-0.08,-1.89,4.32,4.6530000000000005,5.17,4132.4,5248.1,14016.4,0.98,4.08
580,2004-07-02,4.25,4.34,4.24,4.05,4021.0,-0.23,-5.14,4.478,4.773,5.24,4762.0,5979.8,15184.45,1.19,4.16
581,2004-06-24,4.4,4.54,4.47,4.39,3350.0,0.08,1.82,4.61,4.899,5.297000000000001,4998.4,6905.9,16066.7,0.99,4.24
582,2004-06-18,4.34,4.46,4.39,4.2,5560.0,0.05,1.15,4.726,5.032,5.334,5313.0,10012.2,16405.7,1.65,4.47
583,2004-06-11,4.95,4.95,4.34,4.3,4417.0,-0.61,-12.32,4.842,5.187,5.367000000000001,5196.0,11838.6,18213.3,1.31,4.39
584,2004-06-04,4.91,5.15,4.95,4.86,6462.0,0.05,1.02,4.986000000000001,5.332999999999999,5.37,6363.8,15820.3,19319.0,1.92,4.34
585,2004-05-28,5.01,5.05,4.9,4.7,5203.0,-0.15,-2.97,5.0680000000000005,5.401,5.3389999999999995,7197.6,16749.3,19492.15,1.55,4.95
586,2004-05-21,4.95,5.18,5.05,4.95,4923.0,0.08,1.61,5.188,5.487,5.327999999999999,8813.4,19188.0,19840.7,1.46,4.9
587,2004-05-14,5.11,5.12,4.97,4.85,4975.0,-0.09,-1.78,5.337999999999999,5.539,5.317,14711.4,19722.2,20888.4,1.48,5.05
588,2004-04-30,5.38,5.48,5.06,5.03,10256.0,-0.3,-5.6,5.532,5.598,5.327999999999999,18481.2,21830.1,21220.3,3.05,4.97
589,2004-04-23,5.52,5.8,5.36,5.36,10631.0,-0.14,-2.54,5.68,5.686,5.337000000000001,25276.8,22784.7,21438.35,3.16,5.06
590,2004-04-16,5.73,5.89,5.5,5.32,13282.0,-0.3,-5.17,5.734,5.706,5.316,26301.0,24389.1,21541.15,3.94,5.36
591,2004-04-09,5.97,6.18,5.8,5.78,34413.0,-0.14,-2.36,5.7860000000000005,5.695,5.284,29562.6,25227.5,21294.55,10.22,5.5
592,2004-04-02,5.89,5.97,5.94,5.7,23824.0,0.14,2.41,5.74,5.636,5.228,24733.0,22799.2,19832.4,7.07,5.8
593,2004-03-26,5.63,6.0,5.8,5.6,44234.0,0.17,3.02,5.664,5.547000000000001,5.164,25179.0,24588.0,19171.8,13.14,5.94
594,2004-03-19,5.71,5.86,5.63,5.52,15752.0,-0.13,-2.26,5.692,5.407,5.135,20292.6,22817.7,17514.25,4.68,5.8
595,2004-03-12,5.57,5.96,5.76,5.43,29590.0,0.19,3.41,5.678,5.276,5.147,22477.2,22235.0,17073.4,8.79,5.63
596,2004-03-05,5.58,5.68,5.57,5.4,10265.0,0.01,0.18,5.604,5.169,5.178,20892.4,20493.4,15832.7,3.05,5.76
597,2004-02-27,6.0,6.24,5.56,5.36,26054.0,-0.38,-6.4,5.532,5.093999999999999,5.229,20865.4,22054.6,15624.3,7.74,5.57
598,2004-02-20,5.5,6.0,5.94,5.5,19802.0,0.38,6.83,5.43,5.058,5.279,23997.0,20610.5,15027.15,5.88,5.56
599,2004-02-13,5.36,6.01,5.56,5.36,26675.0,0.17,3.15,5.122000000000001,4.988,5.337000000000001,25342.8,20092.0,15913.2,7.92,5.94
600,2004-02-06,5.25,5.73,5.39,5.13,21666.0,0.18,3.46,4.874,4.926,5.39,21992.8,18693.2,14738.85,6.43,5.56
601,2004-01-30,5.2,5.39,5.21,5.05,10130.0,0.16,3.17,4.734,4.872,5.457999999999999,20094.4,17361.6,14536.3,3.01,5.39
602,2004-01-16,4.5,5.1,5.05,4.31,41712.0,0.65,14.77,4.656000000000001,4.819,5.523,23243.8,16865.6,14301.65,12.39,5.21
603,2004-01-09,4.32,4.47,4.4,4.11,26531.0,0.08,1.85,4.686,4.78,5.5920000000000005,17224.0,13755.6,12446.2,7.88,5.05
604,2004-01-02,4.6,4.69,4.32,4.25,9925.0,-0.37,-7.89,4.854,4.863,5.702999999999999,14841.2,12210.8,11382.95,2.95,4.4
605,2003-12-26,4.58,5.0,4.69,4.58,12174.0,-0.13,-2.7,4.978,5.0169999999999995,5.819,15393.6,11911.8,11141.6,3.62,4.32
606,2003-12-19,5.18,5.51,4.82,4.82,25877.0,-0.38,-7.31,5.01,5.186,5.906000000000001,14628.8,11172.0,10828.1,7.68,4.69
607,2003-12-12,5.25,5.34,5.2,5.03,11613.0,-0.04,-0.76,4.982,5.364,5.992999999999999,10487.4,9194.0,9835.9,3.45,4.82
608,2003-12-05,5.14,5.27,5.24,5.02,14617.0,0.3,6.07,4.874,5.499,6.077999999999999,10287.2,9443.8,9523.4,4.34,5.2
609,2003-11-28,4.85,5.22,4.94,4.79,12687.0,0.09,1.86,4.872,5.685,6.1739999999999995,9580.4,11734.4,9038.7,3.77,5.24
610,2003-11-21,4.69,5.17,4.85,4.61,8350.0,0.17,3.63,5.056,5.853,6.287000000000001,8430.0,10784.5,8677.9,2.48,4.94
611,2003-11-14,4.59,4.77,4.68,4.45,5170.0,0.02,0.43,5.362,6.042999999999999,6.402,7715.2,11711.0,8729.65,1.54,4.85
612,2003-11-07,5.24,5.36,4.66,4.66,10612.0,-0.57,-10.9,5.746,6.227,6.547999999999999,7900.6,11737.7,10031.15,3.15,4.68
613,2003-10-31,5.85,5.85,5.23,5.04,11083.0,-0.63,-10.75,6.124,6.404,6.69,8600.4,11136.8,10064.1,3.29,4.66
614,2003-10-24,6.36,6.41,5.86,5.8,6935.0,-0.52,-8.15,6.497999999999999,6.542999999999999,6.794,13888.4,10555.1,10171.5,2.06,5.23
615,2003-10-17,6.66,6.66,6.38,6.31,4776.0,-0.22,-3.33,6.65,6.621,6.872000000000001,13139.0,10371.4,10439.1,1.42,5.86
616,2003-10-10,6.54,6.62,6.6,6.32,6097.0,0.05,0.76,6.724,6.625,6.912999999999999,15706.8,10484.2,10516.7,1.81,6.38
617,2003-09-26,7.1,7.16,6.55,6.52,14111.0,-0.55,-7.75,6.707999999999999,6.621,6.936,15574.8,10477.8,10760.15,4.19,6.6
618,2003-09-19,6.8,7.2,7.1,6.75,37523.0,0.48,7.25,6.684,6.657,6.985,13673.2,9603.0,10307.6,11.14,6.55
619,2003-09-12,6.69,6.82,6.62,6.52,3188.0,-0.13,-1.93,6.587999999999999,6.662000000000001,6.994,7221.8,6343.0,9055.4,0.95,7.1
620,2003-09-05,6.6,7.1,6.75,6.6,17615.0,0.23,3.53,6.5920000000000005,6.72,7.053,7603.8,6571.3,9739.3,5.23,6.62
621,2003-08-29,6.35,6.61,6.52,6.3,5437.0,0.09,1.4,6.526,6.761,7.106,5261.6,5748.3,9712.9,1.61,6.75
622,2003-08-22,6.5,6.71,6.43,6.31,4603.0,-0.19,-2.87,6.534,6.869,7.192,5380.8,8324.6,9745.0,1.37,6.52
623,2003-08-15,6.72,6.82,6.62,6.6,5266.0,-0.02,-0.3,6.63,6.975,7.2829999999999995,5532.8,8991.4,9749.5,1.56,6.43
624,2003-08-08,6.39,6.85,6.64,6.31,5098.0,0.22,3.43,6.736000000000001,7.045,7.36,5464.2,9787.9,9699.7,1.51,6.62
625,2003-08-01,6.52,6.72,6.42,6.3,5904.0,-0.14,-2.13,6.848,7.122999999999999,7.445,5538.8,10506.8,9843.35,1.75,6.64
626,2003-07-25,6.85,6.89,6.56,6.55,6033.0,-0.35,-5.07,6.996,7.2,7.556,6235.0,10549.2,10065.5,1.79,6.42
627,2003-07-18,7.15,7.21,6.91,6.9,5363.0,-0.24,-3.36,7.204,7.25,7.6579999999999995,11268.4,11042.5,10361.6,1.59,6.56
628,2003-07-11,7.15,7.23,7.15,7.03,4923.0,-0.05,-0.69,7.32,7.312,7.7379999999999995,12450.0,11012.2,11822.95,1.46,6.91
629,2003-07-04,7.2,7.24,7.2,7.06,5471.0,0.04,0.56,7.354,7.3260000000000005,7.803999999999999,14111.6,11767.8,12170.6,1.62,7.15
630,2003-06-27,7.6,7.6,7.16,7.15,9385.0,-0.44,-5.79,7.398,7.386,7.856,15474.8,12907.3,12218.9,2.79,7.2
631,2003-06-20,7.58,7.98,7.6,7.44,31200.0,0.11,1.47,7.404,7.45,7.907,14863.4,13677.5,12754.75,9.27,7.16
632,2003-06-13,7.3,7.58,7.49,7.14,11271.0,0.17,2.32,7.296,7.513999999999999,7.945,10816.6,11165.4,12189.7,3.35,7.6
633,2003-06-06,7.43,7.71,7.32,7.28,13231.0,-0.1,-1.35,7.303999999999999,7.591,7.962999999999999,9574.4,10507.6,12183.7,3.93,7.49
634,2003-05-30,7.18,7.52,7.42,7.14,12287.0,0.23,3.2,7.297999999999999,7.6739999999999995,7.976,9424.0,9611.5,11830.95,3.65,7.32
635,2003-05-23,7.06,7.33,7.19,7.06,6328.0,0.13,1.84,7.374,7.767,7.985,10339.8,9179.9,12034.2,1.88,7.42
636,2003-05-16,7.53,7.53,7.06,6.85,10966.0,-0.47,-6.24,7.496,7.912000000000001,8.027000000000001,12491.6,9581.8,12716.6,3.26,7.19
637,2003-05-08,7.3,7.53,7.53,6.95,5060.0,0.24,3.29,7.732,8.065,8.058,11514.2,9680.7,12905.8,1.5,7.06
